delivery_id,factory_id,project_id,distance_km,expected_time_hours,actual_time_hours,delay_flag,date,project_lat,project_lon,demand,priority_level,factory_lat,factory_lon,base_production_per_week,production_variability,max_storage,weather_index,traffic_index,delay_hours,computed_distance,weather_distance,traffic_distance,priority_encoded,day_of_week,is_weekend,exposure,distance_bucket,day_of_month,risk_escalation,predicted_delay,priority_score
D92,F5,P15,552.7,13.82,23.01,1,2026-04-06,18.04289128254122,75.40124699592995,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.55,0.71,9.190000000000001,550.5547044078745,303.98500000000007,392.41700000000003,3,0,0,696.402,Long,6,0.63,11.200150000000008,8165.962101226204
D93,F1,P153,170.81,4.27,8.62,1,2026-04-23,13.46292797685846,79.47691197871768,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.74,0.68,4.35,171.06972035285568,126.3994,116.1508,3,3,0,242.55020000000002,Short,23,0.71,4.028950000000011,1143.2617727587888
D94,F5,P162,757.12,18.93,23.49,1,2026-04-10,18.10691538403129,78.45530381640623,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.22,0.4,4.559999999999999,743.1605756868214,166.56640000000002,302.848,1,4,0,469.4144,Very Long,10,0.31,4.573099999999985,981.348499669909
D95,F4,P193,469.24,11.73,21.03,1,2026-04-21,16.274619788244507,75.97248952546462,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.57,0.74,9.3,467.40139651678254,267.4668,347.2376,2,1,0,614.7044,Long,21,0.655,8.691699999999983,4577.438937604068
D96,F1,P80,702.76,17.57,27.45,1,2026-04-24,19.524186115916837,75.18057616870018,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.24,0.4,9.879999999999999,688.5712774539896,168.6624,281.104,2,4,0,449.7664,Very Long,24,0.32,4.854399999999993,1353.2123748142321
D97,F3,P40,739.68,18.49,28.51,1,2026-04-18,12.32346871630745,77.6853031174863,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.71,0.25,10.020000000000003,740.5097373534495,525.1727999999999,184.92,1,5,1,710.0927999999999,Very Long,18,0.48,10.7275,4527.183039985929
D98,F5,P9,754.79,18.87,32.36,1,2026-04-13,19.537614045478826,76.50630574276431,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.58,0.86,13.489999999999998,749.9196843248034,437.77819999999997,649.1193999999999,1,0,0,1086.8975999999998,Very Long,13,0.72,14.243849999999961,10373.78653590687
D99,F4,P148,507.71,12.69,26.44,1,2026-04-08,14.00688421877329,73.47466939465096,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.84,0.87,13.750000000000002,496.66456751289445,426.47639999999996,441.7077,1,2,0,868.1841,Long,8,0.855,11.607216666666668,7783.822897598523
D100,F4,P48,736.88,18.42,36.8,1,2026-04-02,19.04374271212206,76.99483238507034,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.95,0.78,18.379999999999995,737.7922564131899,700.036,574.7664,3,3,0,1274.8024,Very Long,2,0.865,18.001060000000038,30207.86864522438
D101,F3,P174,46.06,1.15,2.05,1,2026-04-09,18.56511580595164,77.00751736081259,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.84,0.43,0.8999999999999999,45.58671243085496,38.690400000000004,19.8058,2,3,0,58.4962,Short,9,0.635,0.8693000000000021,49.59171159054532
D102,F1,P138,647.62,16.19,27.09,1,2026-04-08,12.310677875435385,74.42612411738578,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.84,0.87,10.899999999999999,634.2943352991063,544.0008,563.4294,2,2,0,1107.4302,Very Long,8,0.855,12.132100000000042,13818.213672195781
D103,F4,P153,219.67,5.49,11.62,1,2026-04-22,13.46292797685846,79.47691197871768,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.77,0.82,6.129999999999999,215.92997914278885,169.14589999999998,180.12939999999998,3,2,0,349.27529999999996,Short,22,0.7949999999999999,5.802700000000008,2503.4781384965045
D104,F2,P64,631.66,15.79,24.5,1,2026-04-12,13.184695439627198,79.98192388039153,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.51,0.23,8.71,619.8368652934344,322.1466,145.2818,3,6,1,467.4284,Long,12,0.37,5.036300000000002,2088.0811672023005
D105,F1,P137,757.0,18.92,27.08,1,2026-04-01,18.8832369464934,74.00201088412692,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.21,8.159999999999997,736.1386340022128,416.35,158.97,3,2,0,575.32,Very Long,1,0.38,8.368500000000013,4336.705974295127
D106,F2,P102,164.65,4.12,6.04,1,2026-04-01,17.767519394017036,74.46448633481911,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.55,0.21,1.92,160.87421829840983,90.5575,34.5765,3,2,0,125.13400000000001,Short,1,0.38,2.080374999999998,242.91265639794852
D107,F1,P57,437.29,10.93,16.89,1,2026-04-16,16.272715355003534,75.87863977087187,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.35,0.71,5.960000000000001,423.56900353691196,153.0515,310.4759,2,3,0,463.52740000000006,Medium,16,0.53,6.0578500000000135,2089.86405026783
D108,F5,P62,85.29,2.13,3.99,1,2026-04-22,14.031323311474758,73.9750085027088,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.77,0.82,1.8600000000000003,84.38287412535428,65.67330000000001,69.9378,1,2,0,135.61110000000002,Short,22,0.7949999999999999,1.8142000000000067,187.06128538410522
D109,F4,P65,293.29,7.33,11.51,1,2026-04-21,14.13424811420228,79.81291964666123,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.57,0.74,4.18,289.1436308841058,167.1753,217.0346,3,1,0,384.2099,Short,21,0.655,4.5441999999999885,1881.3905530070413
D110,F1,P80,702.76,17.57,26.02,1,2026-04-18,19.524186115916837,75.18057616870018,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.71,0.25,8.45,688.5712774539896,498.95959999999997,175.69,2,5,1,674.6496,Very Long,18,0.48,9.489050000000026,5075.825300350982
D111,F2,P71,270.95,6.77,9.95,1,2026-04-29,14.957235648491237,73.93727950621941,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.04,0.92,3.1799999999999997,266.86165698447525,10.838,249.274,2,2,0,260.112,Short,29,0.48000000000000004,3.7454499999999915,633.3868954693521
D112,F5,P123,169.12,4.23,5.84,1,2026-04-16,14.869174250369312,74.03330919255791,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.35,0.71,1.6099999999999994,168.7182894849253,59.192,120.0752,2,3,0,179.2672,Short,16,0.53,1.9687000000000048,268.37422973052855
D113,F2,P67,279.31,6.98,10.14,1,2026-04-01,14.760569984213465,77.0748107576109,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.55,0.21,3.16,276.05491508456686,153.62050000000002,58.6551,3,2,0,212.27560000000003,Short,1,0.38,2.8791500000000037,559.9096728147222
D114,F3,P119,394.4,9.86,16.54,1,2026-04-08,15.882238994210525,74.9814949367524,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.84,0.87,6.68,390.37099609583635,331.296,343.128,1,2,0,674.424,Medium,8,0.855,7.477050000000002,3902.764125334954
D115,F3,P171,270.41,6.76,10.6,1,2026-04-23,17.09122877956809,78.4075943574592,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.74,0.68,3.84,265.24283905145177,200.10340000000002,183.87880000000004,2,3,0,383.98220000000003,Short,23,0.71,4.348400000000005,1547.8955550376513
D116,F3,P103,298.85,7.47,9.26,1,2026-04-10,16.340321844439195,76.07051261471008,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.22,0.4,1.79,298.33552040769575,65.747,119.54000000000002,3,4,0,185.28700000000003,Short,10,0.31,2.4084500000000033,347.38425490083966
D117,F4,P71,508.85,12.72,21.52,1,2026-04-26,14.957235648491237,73.93727950621941,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.53,0.44,8.799999999999999,499.5793979656778,269.69050000000004,223.894,2,6,1,493.58450000000005,Long,26,0.485,8.517999999999985,3199.540498373424
D118,F4,P184,270.43,6.76,10.55,1,2026-04-18,12.31349061340517,75.34356825372463,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.71,0.25,3.790000000000001,264.62431372428443,192.0053,67.6075,2,5,1,259.6128,Short,18,0.48,3.759799999999993,784.5243666017853
D119,F4,P89,410.66,10.27,20.97,1,2026-04-04,13.509656866731037,74.23097082073745,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.97,1.0,10.7,401.73007762873345,398.34020000000004,410.66,3,5,1,809.0002000000001,Medium,4,0.985,10.604750000000017,12291.717500973064
D120,F4,P79,613.34,15.33,26.21,1,2026-04-16,14.789327898333834,72.76941240873137,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.35,0.71,10.88,600.2212135181828,214.669,435.4714,3,3,0,650.1404,Long,16,0.53,10.597349999999985,6385.5392838689095
D121,F5,P156,501.5,12.54,23.44,1,2026-04-14,17.84031453249455,72.38172902153319,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.88,0.24,10.900000000000002,501.3206715037772,441.32,120.36,1,1,0,561.68,Long,14,0.56,9.653850000000025,3505.0342982904745
D122,F1,P62,634.12,15.85,21.47,1,2026-04-26,14.031323311474758,73.9750085027088,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.53,0.44,5.619999999999999,615.5262580993942,336.08360000000005,279.0128,1,6,1,615.0964000000001,Long,26,0.485,8.971350000000003,3141.3130346524567
D123,F3,P192,591.84,14.8,23.63,1,2026-04-26,13.905889219231836,75.02183108941036,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.53,0.44,8.829999999999998,590.191875566782,313.6752,260.4096,1,6,1,574.0848000000001,Long,26,0.485,9.422049999999999,3081.3074687718995
D124,F5,P17,600.16,15.0,22.56,1,2026-04-28,12.250506339644469,78.73827819675999,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.56,0.32,7.559999999999999,586.882886800168,336.0896,192.0512,3,1,0,528.1408,Long,28,0.44000000000000006,7.382249999999982,3638.29082039044
D125,F3,P156,506.07,12.65,19.89,1,2026-04-05,17.84031453249455,72.38172902153319,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.06,0.74,7.24,482.5761502145353,30.364199999999997,374.4918,1,6,1,404.856,Long,5,0.4,6.686066666666668,1232.572169490289
D126,F2,P7,312.94,7.82,12.66,1,2026-04-19,18.879523253890564,77.44246030870224,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.33,0.43,4.84,306.9099225909712,103.2702,134.5642,3,6,1,237.83440000000002,Medium,19,0.38,4.326925000000003,871.2352894001012
D127,F4,P32,770.82,19.27,32.21,1,2026-04-03,19.319677404350244,78.8003086223184,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.11,0.93,12.940000000000001,771.5348101917567,84.79020000000001,716.8626,2,4,0,801.6528000000001,Very Long,3,0.52,12.678600000000026,6890.7834012378835
D128,F3,P195,836.3,20.91,35.95,1,2026-04-30,12.799879097294909,72.42788237397895,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.92,0.25,15.040000000000003,826.9541020129021,769.396,209.075,2,3,0,978.471,Very Long,30,0.585,14.49854999999998,12451.790835304286
D129,F1,P136,548.34,13.71,29.09,1,2026-04-08,19.854727106484248,78.7114680165549,1,High,14.9963209507789,79.60571445127933,30,0.17,6,0.84,0.87,15.379999999999999,548.4909483457005,460.60560000000004,477.05580000000003,3,2,0,937.6614000000001,Long,8,0.855,14.436950000000047,17422.631324944607
D130,F5,P156,501.5,12.54,20.86,1,2026-04-16,17.84031453249455,72.38172902153319,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.35,0.71,8.32,501.3206715037772,175.52499999999998,356.065,1,3,0,531.5899999999999,Long,16,0.53,7.876449999999993,2332.541777586793
D131,F2,P187,254.48,6.36,8.68,1,2026-04-28,16.607396602064675,77.85318204239712,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.56,0.32,2.3199999999999994,244.2460849701312,142.5088,81.4336,2,1,0,223.94240000000002,Short,28,0.44000000000000006,3.4994750000000026,593.5169838432964
D132,F2,P193,71.5,1.79,3.62,1,2026-04-02,16.274619788244507,75.97248952546462,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.95,0.78,1.83,70.46217632140339,67.925,55.77,2,3,0,123.695,Short,2,0.865,1.853999999999999,252.0770954383874
D133,F4,P120,319.4,7.98,11.28,1,2026-04-25,15.15753173447578,78.75370512581048,1,Low,12.451292632216802,77.77599017813459,49,0.08,6,0.48,0.08,3.299999999999999,318.8994653031243,153.31199999999998,25.552,1,5,1,178.86399999999998,Medium,25,0.27999999999999997,2.8904500000000013,267.7168447057621
D134,F3,P112,162.98,4.07,8.74,1,2026-04-08,19.95640408637873,75.75955611192754,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.84,0.87,4.67,158.57794068862512,136.9032,141.7926,1,2,0,278.69579999999996,Short,8,0.855,4.431299999999991,967.7259904729932
D135,F1,P193,427.52,10.69,18.13,1,2026-04-22,16.274619788244507,75.97248952546462,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.77,0.82,7.4399999999999995,414.1856408509739,329.1904,350.5664,2,2,0,679.7568,Medium,22,0.7949999999999999,8.281616666666666,5514.866527695955
D136,F2,P189,374.38,9.36,13.14,1,2026-04-16,16.644352098751277,78.93693285767777,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.35,0.71,3.780000000000001,359.221299392279,131.033,265.8098,3,3,0,396.8428,Medium,16,0.53,4.404799999999989,1630.3985777427315
D137,F2,P32,456.76,11.42,21.92,1,2026-04-08,19.319677404350244,78.8003086223184,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.84,0.87,10.500000000000002,443.76385790652466,383.67839999999995,397.3812,2,2,0,781.0595999999999,Medium,8,0.855,10.810500000000005,8703.906696277672
D138,F3,P112,162.98,4.07,5.85,1,2026-04-10,19.95640408637873,75.75955611192754,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.22,0.4,1.7799999999999994,158.57794068862512,35.855599999999995,65.192,1,4,0,101.04759999999999,Short,10,0.31,1.5118999999999991,73.23168216556925
D139,F3,P138,780.84,19.52,30.56,1,2026-04-26,12.310677875435385,74.42612411738578,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.53,0.44,11.04,778.8917147453677,413.84520000000003,343.56960000000004,2,6,1,757.4148,Very Long,26,0.485,11.66474999999998,6694.493116065898
D140,F5,P75,289.74,7.24,15.08,1,2026-04-27,13.205740351723437,76.06559021392574,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.8,0.98,7.84,282.49652323689975,231.79200000000003,283.9452,1,0,0,515.7372,Short,27,0.89,7.693549999999995,3129.6610544421096
D141,F2,P33,337.58,8.44,18.42,1,2026-04-02,15.595605393105629,72.76328093192329,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.95,0.78,9.980000000000002,326.81460936684493,320.70099999999996,263.31239999999997,2,3,0,584.0133999999999,Medium,2,0.865,9.114400000000007,5636.315470881655
D142,F2,P12,164.74,4.12,5.89,1,2026-04-17,17.466108150603667,76.87997326226096,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.48,0.38,1.7699999999999996,159.33073939369874,79.0752,62.601200000000006,2,4,0,141.6764,Short,17,0.43,1.9528499999999989,206.6622578855009
D143,F2,P1,644.38,16.11,24.85,1,2026-04-19,12.05653044175774,72.18449940033133,1,High,16.774801263571895,75.56666202282872,42,0.06,6,0.33,0.43,8.740000000000002,638.6178353360289,212.6454,277.0834,3,6,1,489.7288,Very Long,19,0.38,8.5151,3481.901605963646
D144,F2,P3,677.1,16.93,26.97,1,2026-04-29,12.373325305708924,79.79004415073167,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.04,0.92,10.04,667.8195190766663,27.084000000000003,622.932,2,2,0,650.0160000000001,Very Long,29,0.48000000000000004,9.646699999999996,4012.803151448989
D145,F4,P81,422.36,10.56,18.14,1,2026-04-03,16.14201080421984,78.70168084725863,1,Medium,12.451292632216802,77.77599017813459,49,0.08,6,0.11,0.93,7.58,422.33167981014293,46.4596,392.7948,2,4,0,439.25440000000003,Medium,3,0.52,7.480199999999993,2243.4464296937776
D146,F2,P45,83.75,2.09,2.91,1,2026-04-26,16.83533903422254,76.31872873041338,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.53,0.44,0.8200000000000003,80.33712515277969,44.3875,36.85,2,6,1,81.23750000000001,Short,26,0.485,0.9716499999999973,63.857931170233776
D147,F1,P146,572.6,14.31,27.14,1,2026-04-23,12.328540134143006,75.19056721155836,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.74,0.68,12.83,561.7115348906942,423.724,389.36800000000005,2,3,0,813.0920000000001,Long,23,0.71,11.004950000000006,8226.860616954913
D148,F4,P47,482.3,12.06,21.53,1,2026-04-02,16.790923731908286,77.55827946431764,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.95,0.78,9.47,483.11284946274435,458.185,376.194,3,3,0,834.379,Long,2,0.865,12.413366666666677,13668.836248494543
D149,F1,P127,476.53,11.91,18.4,1,2026-04-06,14.372081149182389,75.35824685157021,1,Medium,14.9963209507789,79.60571445127933,30,0.17,6,0.55,0.71,6.489999999999998,462.10401720777907,262.0915,338.33629999999994,2,0,0,600.4277999999999,Long,6,0.63,7.413200000000002,3732.5864844983034
D150,F5,P11,67.21,1.68,2.51,1,2026-04-17,13.847150604977193,73.92820372820809,1,High,13.454599737656803,73.46723607882747,31,0.14,6,0.48,0.38,0.8299999999999998,66.228780840805,32.260799999999996,25.5398,3,4,0,57.800599999999996,Short,17,0.43,0.8384000000000019,48.03863220435678
D151,F2,P144,493.01,12.33,21.46,1,2026-04-18,13.10682473934241,73.06196337794375,1,Medium,16.774801263571895,75.56666202282872,42,0.06,6,0.71,0.25,9.13,488.6010086920385,350.03709999999995,123.2525,2,5,1,473.28959999999995,Long,18,0.48,7.5437500000000135,2841.1497910419534
D152,F3,P143,413.23,10.33,15.85,1,2026-04-12,15.290831240453429,77.59609768613755,1,Low,18.92940916619948,76.80892009394567,43,0.15,6,0.51,0.23,5.52,413.1458925447722,210.74730000000002,95.0429,1,6,1,305.7902,Medium,12,0.37,4.881099999999992,799.2113456634438
D153,F5,P87,1002.63,25.07,38.96,1,2026-04-03,19.970029598063395,79.72335481031035,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.11,0.93,13.89,983.9408541576796,110.2893,932.4459,2,4,0,1042.7352,Very Long,3,0.52,13.130250000000013,9263.934184056094
D154,F3,P194,501.71,12.54,23.42,1,2026-04-13,15.116944689753629,74.38108139607449,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.58,0.86,10.880000000000003,496.30163984574654,290.99179999999996,431.4706,3,0,0,722.4623999999999,Long,13,0.72,11.133850000000036,9011.038309946813
D155,F3,P32,225.25,5.63,7.7,1,2026-04-20,19.319677404350244,78.8003086223184,1,Medium,18.92940916619948,76.80892009394567,43,0.15,6,0.25,0.41,2.0700000000000003,213.66282770200675,56.3125,92.35249999999999,2,0,0,148.665,Short,20,0.32999999999999996,1.8908499999999986,180.86533335281487
D156,F5,P151,690.65,17.27,24.36,1,2026-04-03,19.321709821011844,75.53881783784884,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.11,0.93,7.09,688.7664462376785,75.97149999999999,642.3045,1,4,0,718.276,Very Long,3,0.52,8.579149999999983,3135.951787376026
D157,F4,P28,662.95,16.57,26.68,1,2026-04-03,14.347905397744306,72.11263858172067,1,High,12.451292632216802,77.77599017813459,49,0.08,6,0.11,0.93,10.11,647.8346881016847,72.92450000000001,616.5435000000001,3,4,0,689.4680000000001,Very Long,3,0.52,9.910349999999967,5799.795288332909
D158,F5,P5,426.06,10.65,16.73,1,2026-04-13,16.9470880746647,75.05969593013731,1,Low,13.454599737656803,73.46723607882747,31,0.14,6,0.58,0.86,6.08,424.2658824531045,247.11479999999997,366.4116,1,0,0,613.5264,Medium,13,0.72,6.963649999999994,2874.9527124408223
D159,F2,P66,401.98,10.05,12.5,1,2026-04-20,15.28829610654585,72.26440586320439,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.25,0.41,2.4499999999999993,389.68992961060593,100.495,164.8118,1,0,0,265.3068,Medium,20,0.32999999999999996,2.6701999999999986,335.70346308810883
D160,F2,P91,233.32,5.83,8.61,1,2026-04-14,18.850594335024734,75.23606501697752,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.88,0.24,2.7799999999999994,233.45558005367883,205.3216,55.99679999999999,1,1,0,261.3184,Short,14,0.56,3.1399000000000035,536.2298398207023
D161,F3,P15,184.66,4.62,8.94,1,2026-04-09,18.04289128254122,75.40124699592995,1,High,18.92940916619948,76.80892009394567,43,0.15,6,0.84,0.43,4.319999999999999,178.1959995696448,155.1144,79.4038,3,3,0,234.51819999999998,Short,9,0.635,3.9179000000000084,1043.9970484284377
D162,F1,P50,654.32,16.36,27.74,1,2026-04-21,15.652276563863282,73.74752349773468,1,Low,14.9963209507789,79.60571445127933,30,0.17,6,0.57,0.74,11.379999999999999,632.4375854016754,372.9624,484.19680000000005,1,1,0,857.1592,Very Long,21,0.655,13.12734999999999,7209.1627083313515
D163,F2,P149,458.45,11.46,17.88,1,2026-04-14,12.64698373293758,75.42651579952086,1,Low,16.774801263571895,75.56666202282872,42,0.06,6,0.88,0.24,6.419999999999998,459.2396558349502,403.436,110.02799999999999,1,1,0,513.4639999999999,Medium,14,0.56,7.221500000000001,2398.9725677063266
D164,F5,P138,165.68,4.14,6.8,1,2026-04-22,12.310677875435385,74.42612411738578,1,Medium,13.454599737656803,73.46723607882747,31,0.14,6,0.77,0.82,2.66,164.26329854879336,127.57360000000001,135.8576,2,2,0,263.4312,Short,22,0.7949999999999999,3.0196000000000023,790.211326336944
